id_micro,f_2,f_3,"M1,1","M1,2","M1,3","M1,4","M1,5","M1,6","M2,2","M2,3","M2,4","M2,5","M2,6","M3,3","M3,4","M3,5","M3,6","M4,4","M4,5","M4,6","M5,5","M5,6","M6,6",last_sigma
104_100_1e-05_50_4_6,0.070482,0.112498,0.0001241792166061,4.86680596098285e-05,0.0001215114320602,4.6228583276137e-05,4.70283974645768e-05,0.0001114000988561,-1.51577169036857e-07,-3.60378619280369e-07,-5.75537977371596e-07,3.53809894250777e-05,-4.35620788531358e-07,1.56811053520342e-07,-4.7579859904736e-09,1.18599387303266e-07,3.46154561883944e-05,1.44893976226327e-07,3.26878989907043e-07,1.20862051642276e-07,1.64541577705584e-07,-1.99394858744203e-07,3.64538397457375e-05,-0.0028266219058182
105_100_1e-05_50_4_6,0.048289,0.127341,0.0001197161605055,4.63278425419524e-05,0.0001160282363112,4.52083041102329e-05,4.39644065689216e-05,0.0001116625277646,-1.95091067790975e-07,-7.80776766842943e-07,-1.99837896511942e-07,3.24219983582498e-05,1.08831261890576e-07,3.37364960286076e-07,3.04757351545284e-07,1.53403272859551e-07,3.39405229368077e-05,6.80273269624687e-08,-3.57805243927709e-08,1.15478565189124e-07,2.41647675700548e-07,-1.36989056861855e-07,3.49344638841314e-05,-0.0027415177985958
106_100_1e-05_50_4_6,0.071667,0.11155,0.000122831568844,4.79878665208397e-05,0.0001205512471772,4.73703621322911e-05,4.7734739129683e-05,0.0001171351848523,-2.83893963865241e-07,-6.16071307176717e-07,-9.22440781055394e-07,3.55164313708961e-05,3.20658950776229e-07,5.243866709574281e-09,3.9769728723467e-07,-5.21388768898557e-08,3.51427968549253e-05,5.45601107671958e-07,7.14228870530785e-07,7.52626686512939e-08,-3.38452034034126e-08,-2.03932417819613e-07,3.55241202919232e-05,-0.0023855966141275
107_100_1e-05_50_4_6,0.091113,0.135413,0.0001164062870355,4.59296987911167e-05,0.0001164592182709,4.39077685249101e-05,4.4920346729245e-05,0.0001106354280177,-3.14104553249279e-07,-3.20638923680654e-07,7.47847292180014e-08,3.38819929140972e-05,7.40532474325801e-07,4.44243108190879e-07,5.7311923626933e-07,-4.95103595480263e-07,3.30986207619315e-05,-5.15327167825731e-07,-6.32560631402997e-07,-5.54575930606814e-07,2.58591107185875e-07,-3.0319615897721e-07,3.48022221488948e-05,-0.0023250477570002
108_100_1e-05_50_4_6,0.033839,0.134946,0.0001157767487003,4.54961776828619e-05,0.0001144095833197,4.44445733860704e-05,4.37599623971862e-05,0.0001083081254031,7.34037260588096e-08,-6.97979363114441e-08,3.51721218362934e-07,3.28940000389616e-05,-1.1014472712754e-06,-4.25484572631152e-07,-1.35352505748632e-06,6.59903818098293e-08,3.3459512431114e-05,3.82099125689576e-07,3.85964448643278e-07,9.78461720239417e-08,-4.2757472840038e-07,6.68329715779449e-08,3.42097039498464e-05,-0.0023696857530426
109_100_1e-05_50_4_6,0.062991,0.068078,0.0001363766833567,5.52974080468532e-05,0.0001346105815832,5.39142053203106e-05,5.31455715545495e-05,0.000128696228103,-1.15481430918058e-08,1.62655525956871e-08,3.23964926646418e-08,3.80877768389068e-05,-8.30755255716202e-08,-1.22059270476808e-07,-1.30155692281423e-07,1.37333863849885e-07,3.88331957855639e-05,7.3917013368773405e-09,1.74401840565313e-07,1.40938487788542e-07,-9.572942681619e-08,-8.181568488188881e-09,3.98185899183491e-05,-0.0030467321453038
110_100_1e-05_50_4_6,0.059288,0.127542,0.0001183339413578,4.71187274012946e-05,0.0001194282062454,4.49928306173218e-05,4.46523421297706e-05,0.0001102202528276,4.42181136433685e-08,1.34554289016608e-07,1.25841743349363e-07,3.3168203195564e-05,-5.0003795474295e-07,-5.04320994934399e-08,-8.24678703993007e-07,-1.5246809087939e-07,3.36500486432453e-05,-2.47719849260843e-07,-2.65519334213899e-07,-1.44022365374451e-07,3.76425954584104e-09,4.43787261321579e-08,3.54096914907378e-05,-0.0026761087919343
111_100_1e-05_50_4_6,0.077618,0.142907,0.0001125916553081,4.46629936507878e-05,0.0001125255627073,4.26822966254779e-05,4.4096798520507e-05,0.0001087556160757,-1.66508655277025e-10,-2.55211141158666e-07,-6.62789618960281e-07,3.36596647864518e-05,2.53181330761877e-07,1.07742030606539e-07,-2.04040854363081e-07,5.22877416235287e-07,3.2134802432722e-05,3.0113713589319e-08,-1.26854886374805e-07,5.29965432939846e-07,1.4839971873435e-07,1.65349816282382e-08,3.39914485071047e-05,-0.0023387653301401
112_100_1e-05_50_4_6,0.071449,0.121127,0.0001216588006598,4.79676766661755e-05,0.0001203359120696,4.59834346549671e-05,4.54644801073979e-05,0.0001101346111104,3.48307517946933e-07,4.71495167340927e-07,7.09630304276701e-07,3.38843739202091e-05,-6.56751626384733e-08,-3.29962530477036e-07,-6.06238753407899e-07,7.99321778070324e-09,3.46731962506428e-05,-1.28677159967856e-07,-4.38804433126876e-08,-2.55293989863568e-08,-3.57043612890259e-07,2.3009958550352e-07,3.59320730167852e-05,-0.0025973494442352
113_100_1e-05_50_4_6,0.080882,0.148978,0.0001155442463227,4.43523106817532e-05,0.0001104427628406,4.32261857357793e-05,4.30233857775256e-05,0.0001067033356101,-3.68196978509132e-08,2.2022412867659e-07,8.22134358391601e-08,3.23701310599927e-05,-3.16991002550171e-07,-5.33872817532231e-08,-6.27780968365941e-07,-2.65846724868442e-07,3.28812725350947e-05,7.58301697055903e-08,4.3516989197167e-08,-2.29814287789601e-07,-1.20536014348109e-08,-1.5091494245233702e-09,3.37560373840798e-05,-0.0024817533314619
114_100_1e-05_50_4_6,0.058014,0.089834,0.0001303634538219,5.19640314654952e-05,0.0001271781685233,5.03045346028334e-05,4.95353440539226e-05,0.0001193297686003,4.27540160362955e-08,3.1524116665957304e-09,-2.76276780266573e-07,3.64114948084461e-05,-4.59160070240628e-08,-1.1398232447736e-07,-2.1214807194574e-07,3.59833243380546e-07,3.70628294615254e-05,1.37506425475584e-07,2.19389874833622e-07,3.99290244623897e-07,-9.82275865349268e-08,7.49566116289713e-08,3.81968093644465e-05,-0.0029377083120025
115_100_1e-05_50_4_6,0.060828,0.103361,0.0001270451457847,4.98749725491277e-05,0.0001241672779366,4.76045818098249e-05,4.70505416602357e-05,0.0001124541923127,1.04317593660359e-07,-7.2830847887747e-08,4.89407460929938e-07,3.5037231099303e-05,-3.99117037013081e-07,5.43994947964752e-08,-4.28086056808156e-07,2.63094715013037e-08,3.56202272560967e-05,2.45274281253752e-07,2.55970623859948e-07,5.52333810206433e-08,5.3853367171899e-08,4.53860498745736e-08,3.7047478861045e-05,-0.0027508000413828
116_100_1e-05_50_4_6,0.07247,0.141685,0.0001142624819173,4.4242209823539e-05,0.0001132253985853,4.23235438232296e-05,4.35130755801488e-05,0.0001078666112589,4.03164284627787e-08,3.36028818022161e-07,-3.5882873671785e-07,3.30765391493168e-05,3.54846906740853e-07,2.95800693767738e-07,8.41091813953889e-08,1.59762656353234e-08,3.17866429059499e-05,3.91146887957061e-07,1.31498469129564e-07,-7.82883280804448e-08,2.40401074611392e-07,7.52731242030866e-08,3.3735990471192e-05,-0.0022278067629699
117_100_1e-05_50_4_6,0.066323,0.112613,0.0001226256882483,4.88240286574557e-05,0.0001229756359717,4.64091771341947e-05,4.67337707596367e-05,0.0001146249966309,1.52366079286579e-07,2.32435934436684e-07,5.75400505292235e-07,3.47302107910994e-05,6.14657490406324e-07,2.65053098217517e-07,6.09376402139353e-07,8.40165716940029e-08,3.43523798877958e-05,1.81071916442855e-07,-6.23981575029857e-08,7.19024064919777e-08,1.56963610086529e-07,7.66428056161654e-08,3.63228920693743e-05,-0.002601752872695
118_100_1e-05_50_4_6,0.076745,0.118463,0.0001226462286005,4.88311906028137e-05,0.0001200823633819,4.7306770940967e-05,4.6531890046348e-05,0.0001134280294298,4.31537050165297e-08,2.34400991343741e-07,2.4643192581862e-07,3.46534384109318e-05,1.21591546773161e-06,5.70046155059184e-07,1.53637532992647e-06,-1.25517022248752e-07,3.53451323389942e-05,2.43686684552442e-08,-3.74466181555775e-07,-1.59442753368374e-07,4.05584675573167e-07,3.62648013011233e-08,3.63315542482597e-05,-0.0026371547821068
119_100_1e-05_50_4_6,0.058187,0.119468,0.000122193514315,4.77212753423199e-05,0.0001181577357716,4.60819607259626e-05,4.58311845660738e-05,0.0001119446296951,-1.41400984052438e-07,-1.74054290636927e-07,-6.48188256383242e-08,3.43205598454452e-05,1.70026926987505e-07,1.35531018578326e-07,3.72835367902414e-08,2.40663946999998e-07,3.45400648686162e-05,6.01205927212396e-07,6.36578717138816e-07,3.53908845422144e-07,5.61275243517431e-08,-8.58543121801126e-08,3.58230411941736e-05,-0.0025702696499592
120_100_1e-05_50_4_6,0.071535,0.116582,0.0001236918541086,4.80929895217298e-05,0.0001189758118758,4.6704335178777e-05,4.57132590284778e-05,0.0001102428837037,1.70391813380801e-07,1.35371137092274e-08,8.74069402335472e-07,3.43315405686506e-05,-6.03150563261787e-07,-1.62692227517952e-07,-8.50940651077017e-07,-1.72509257291298e-07,3.53042769605986e-05,-1.50108878523503e-07,1.13431785189755e-07,-1.68694861597754e-07,-6.7074363588264e-08,1.40269707328386e-07,3.61029738615319e-05,-0.0026394376785416
121_100_1e-05_50_4_6,0.097287,0.120589,0.0001231291788272,4.80249296207005e-05,0.0001215460155597,4.5221208229329e-05,4.45648773350995e-05,0.0001098948168079,6.17563760206503e-08,-2.99318367245831e-08,1.5491790257457e-07,3.31250819592868e-05,-5.51429553225815e-08,-7.36059365806781e-08,4.73821873341457e-08,1.6423413566547e-07,3.41386472785735e-05,2.97132297029232e-07,3.12955775078756e-07,1.70660794432237e-07,-1.17101685650828e-07,5.69572234154758e-08,3.63157316769792e-05,-0.0026690416553193
122_100_1e-05_50_4_6,0.042453,0.078259,0.0001314880756211,5.34720428022503e-05,0.000130267405931,5.2001965335353e-05,5.19133473400986e-05,0.0001260969255469,2.01739236507963e-07,5.71944024291808e-07,2.16911214991926e-07,3.73408221538483e-05,2.96423672640147e-07,1.03232590811732e-07,2.49322618221557e-07,-3.85641591422499e-07,3.76164937412039e-05,-5.63460965928441e-07,-5.73234543386853e-07,-4.30216833921724e-07,4.3472748172228e-08,1.56995917398859e-07,3.88640387609384e-05,-0.0029881033039336
123_100_1e-05_50_4_6,0.06118,0.10859,0.0001229973083841,4.88274106221887e-05,0.0001232170609674,4.59948089841448e-05,4.62772472071658e-05,0.0001099428745399,-1.89994851333067e-07,-6.79989308548971e-07,-6.22644912323966e-07,3.48539004990354e-05,5.58362907693079e-08,-2.58951032941607e-07,-3.44217018086407e-07,-1.62367245241766e-07,3.47552884675241e-05,-3.79139698743052e-07,-5.80557637165177e-07,-2.14992659747405e-07,-2.56301173002768e-07,-9.4203733042375e-08,3.66890595192193e-05,-0.0026774576936675
124_100_1e-05_50_4_6,0.044112,0.136807,0.0001167063942999,4.52826623032673e-05,0.000111224055699,4.37325360171618e-05,4.3604157816747e-05,0.0001056296144578,-8.67566969943821e-07,-1.28343751055826e-06,-9.25492634253983e-07,3.31428651051247e-05,4.13044866703577e-07,-2.85264784525505e-07,1.4921969463828e-07,-1.82341229606922e-07,3.3255335083826e-05,5.19827668642491e-07,4.10072071982093e-07,-1.33416134223379e-07,-2.09819761423148e-07,-7.82065767786808e-07,3.4478372072936e-05,-0.0025091876553112
125_100_1e-05_50_4_6,0.067503,0.117695,0.00012066278824,4.74566376360797e-05,0.0001188051315267,4.64300670738317e-05,4.6104684384759e-05,0.000112109421941,-4.21985486756958e-07,-5.37522091990245e-07,-6.36488490872009e-07,3.47390778926072e-05,-5.3964845388171e-07,-2.97806502063429e-07,-5.41905512177272e-07,1.33676888247613e-08,3.50911954834744e-05,-6.98582891797988e-08,7.43025766614184e-10,4.07577339534709e-08,-1.86686212486273e-07,-3.54646401819859e-07,3.57189220904515e-05,-0.00249933511003
126_100_1e-05_50_4_6,0.073864,0.101765,0.0001268933254461,4.93895974839469e-05,0.0001241728351136,4.89727252877303e-05,4.86354526433099e-05,0.0001201193606567,9.20407492284902e-08,-1.97012644581064e-07,-1.86177410333034e-08,3.56741731658452e-05,2.63914461847186e-07,1.83554016958412e-07,3.9323707895617e-07,-1.50652221412668e-07,3.60579233559873e-05,-7.69988517682076e-08,-1.78450755076875e-07,-1.86210878922307e-07,1.658104242308e-07,7.73771358941237e-08,3.61723614129178e-05,-0.0026111944207019
127_100_1e-05_50_4_6,0.067656,0.087209,0.000130844508767,5.13862315552872e-05,0.0001266889115259,5.09561430131248e-05,5.00475332475235e-05,0.00012251503139,-3.4263048537787e-07,-5.26919840595249e-07,-5.00072035790959e-07,3.66741177915513e-05,1.00297592143819e-07,-9.44442392516357e-08,-3.57626287618574e-07,3.9002108447312205e-09,3.75506912978423e-05,-4.25955047400219e-08,6.64153223757288e-08,-4.44707488821822e-09,-6.83452239275496e-08,-2.49670248976527e-07,3.7613765802966e-05,-0.0028861044406576
128_100_1e-05_50_4_6,0.068087,0.075382,0.0001337693921929,5.40100489379806e-05,0.0001318978248571,5.28145107208078e-05,5.23125281610647e-05,0.0001260002688035,1.11655289874192e-07,2.10630944544427e-07,3.00302279313968e-07,3.79316290878152e-05,1.27192409003761e-07,8.63667632101044e-08,-3.77463814006794e-08,-2.32686795877486e-07,3.83497379627339e-05,-1.55861058597774e-07,-1.81280748859799e-07,-2.16844132679131e-07,7.37386115092159e-08,1.10677568453561e-07,3.91415392588904e-05,-0.0029849406703531
129_100_1e-05_50_4_6,0.066779,0.112808,0.0001232015848842,4.77129237284901e-05,0.0001191396079772,4.63245766017946e-05,4.66807362560784e-05,0.0001129105026193,2.75958238269886e-07,4.95641315825107e-07,6.46573259979404e-07,3.52551036577666e-05,-3.93093087143596e-07,3.92265574082424e-09,-5.95367106510955e-07,1.5139273334273e-07,3.4675900705806e-05,9.6151697591212e-07,1.05711156488396e-06,3.35707170445787e-07,6.53333467341807e-08,1.68564602751798e-07,3.58556187259808e-05,-0.0026367895647432
130_100_1e-05_50_4_6,0.085048,0.126152,0.0001218449739878,4.71320041324713e-05,0.0001175479256002,4.58509817749527e-05,4.46141919887459e-05,0.0001102478249234,-2.7465054298678e-08,-6.36299957075658e-07,-3.11923151044561e-07,3.3342116520332e-05,-4.61721657355006e-07,-5.13271653655337e-07,-8.43488874640786e-07,-7.28306824295093e-08,3.4657951563741e-05,-1.05358524631806e-07,-2.56398705710982e-07,-7.11701383938001e-08,-4.29509519883175e-07,3.4366540832965e-08,3.54094391865095e-05,-0.0026871836350865
131_100_1e-05_50_4_6,0.08566,0.121418,0.0001205338207753,4.80198614365949e-05,0.000118538023869,4.61763576031975e-05,4.64365035155648e-05,0.0001120119721064,4.84474298406439e-07,7.45222291481112e-07,9.43033340480645e-07,3.49384009559031e-05,1.08459681102393e-07,1.67666987438063e-07,-7.15700380445437e-08,-7.093547381734811e-09,3.47751804624365e-05,-3.01218529726314e-07,-3.88136163729727e-07,-6.73537700233489e-08,1.15585562260413e-07,3.85253618552151e-07,3.61650554066974e-05,-0.0026825831255436
132_100_1e-05_50_4_6,0.081674,0.10152,0.0001286309369536,5.0338407928562e-05,0.0001234066880908,4.92715981568887e-05,4.81008003836096e-05,0.0001173220245084,5.9539621135985e-08,2.29370558047208e-07,7.66065868455904e-08,3.54356082075334e-05,8.26011598929298e-07,2.7193166543336e-07,8.73364298120307e-07,-1.72894977606919e-07,3.66584286913182e-05,-3.45990725171435e-07,-4.11741082064895e-07,-1.80450263670273e-07,1.10890050627983e-07,6.51921258946394e-08,3.72123178427193e-05,-0.0027277564269774
133_100_1e-05_50_4_6,0.082521,0.122219,0.0001230027420461,4.82876545995821e-05,0.0001211661902681,4.46929018330208e-05,4.45516099782862e-05,0.0001075514759163,-6.40443834577912e-08,-5.3216577435542e-08,-1.44281477584168e-07,3.34413994191824e-05,9.236146621361171e-09,-1.195603851089e-07,-4.28132189812368e-07,-2.79477202823079e-09,3.35324725776787e-05,-1.90529586312315e-08,-1.13956238963181e-07,9.5517545690918e-09,-1.17144723391341e-07,-1.94543382261595e-08,3.65404828347217e-05,-0.0026443815265931
134_100_1e-05_50_4_6,0.09214,0.085628,0.0001319193824072,5.32811110848995e-05,0.0001305364678346,5.13501191292218e-05,5.11453379855852e-05,0.0001228336377807,-1.04296568863834e-08,7.57249238199938e-09,-4.33358696949875e-07,3.72839512088338e-05,1.16055599734097e-07,-1.5212182523478e-08,2.13022512693334e-07,1.03954830081376e-07,3.76425132447856e-05,2.18086814382654e-10,2.27264956492413e-07,1.7499868969258e-07,-6.82709511189878e-08,2.45731271429163e-08,3.89774530447372e-05,-0.0029069886114798
135_100_1e-05_50_4_6,0.077833,0.093393,0.0001297190460535,5.0620106678006e-05,0.0001251316198752,4.99915265721255e-05,4.85948335758563e-05,0.0001203519440837,2.13735993550201e-07,6.88379927059277e-07,1.04218623073868e-06,3.53624900127182e-05,-4.77140352480191e-08,-2.14953575000757e-07,-1.97844500676309e-07,-1.56994673746364e-07,3.69796031876311e-05,-3.36063614777376e-07,-4.08019427581137e-07,-1.57484987953227e-07,-2.35541295266968e-07,8.72276051473594e-08,3.73317536612342e-05,-0.0029111555523743
136_100_1e-05_50_4_6,0.084735,0.133557,0.0001193632528438,4.57612674014335e-05,0.0001125907383934,4.5157750100989e-05,4.50106370521715e-05,0.0001122615533568,3.6491177710482e-08,6.51674989641387e-08,-1.50413341440864e-07,3.37509936446164e-05,1.98238832629016e-07,5.96555878946618e-08,2.99727691572229e-07,9.19325225703106e-09,3.4013327345483e-05,-1.6286720121533e-08,8.51074727235687e-08,-2.3399081724836e-08,1.15121062614041e-08,1.09945662583754e-07,3.44233042770949e-05,-0.0026030293905262
137_100_1e-05_50_4_6,0.069163,0.105797,0.0001262803870748,4.96846562908913e-05,0.0001237693071922,4.85963761083106e-05,4.79979103917786e-05,0.0001162828782748,-9.22083346137486e-08,-2.70956383843058e-07,-3.79106925039315e-08,3.55112073872577e-05,-9.19540194388045e-08,-8.7140607568008e-08,-1.2739743328885e-07,2.90554482733964e-08,3.59945914785859e-05,9.90402667221402e-08,2.00275553359997e-08,3.80822008877615e-08,-7.59519203099689e-08,-9.6027642240973e-08,3.67353193016172e-05,-0.0027524396198549
138_100_1e-05_50_4_6,0.07408,0.113965,0.0001230002459779,4.82772649855037e-05,0.0001191351443202,4.62714822301505e-05,4.61430441945666e-05,0.0001103185657538,-3.13755155757675e-07,-3.74990245594586e-07,-4.58243345776173e-07,3.49478420034749e-05,-5.12069318859071e-07,2.14313087506455e-07,-5.20148693462701e-07,-6.52546916550271e-08,3.49927159804979e-05,-3.0925608789874e-07,-4.0371512917915e-07,-8.88531002506325e-08,3.24305353226451e-07,-3.29840078136476e-07,3.64319304596937e-05,-0.0026983392787498
139_100_1e-05_50_4_6,0.076021,0.093574,0.0001302051964903,5.0890065862901e-05,0.0001248031137769,5.10268380578783e-05,4.93216650815499e-05,0.0001238076500489,-7.0047658545874e-08,1.04112697131373e-07,5.01349725783777e-08,3.57343169138754e-05,-2.53427262524838e-07,8.35926924097866e-08,-5.10041260711894e-08,-9.99201522194892e-08,3.74134880798304e-05,-2.79012516319286e-07,-2.72789873292619e-07,-1.96109441521414e-07,9.6649836631509e-08,-9.34096288438237e-08,3.72429658273111e-05,-0.0027815091529744
140_100_1e-05_50_4_6,0.056779,0.096598,0.000128109698578,5.09980339593283e-05,0.0001248988487955,4.85447527873528e-05,4.88171728220751e-05,0.0001155838463228,2.98929725402114e-07,1.13693155137186e-07,4.24499769999988e-07,3.63692138210463e-05,3.96875229208322e-07,2.92681299656291e-08,6.52209868566204e-07,8.75732935134691e-08,3.61090414361316e-05,2.80028463171676e-07,2.26417671349575e-07,8.6451932154303e-08,-5.53595636202127e-08,2.6216194121031e-07,3.76987438982327e-05,-0.0028565900009591
141_100_1e-05_50_4_6,0.070765,0.111662,0.0001218589560915,4.82606205025363e-05,0.0001210701519391,4.74934676097347e-05,4.70944876199362e-05,0.0001160060166576,-1.30224929309315e-07,3.69470227392528e-07,3.29377725856811e-07,3.4893240060797e-05,-8.63157229823443e-07,-2.97051190060989e-07,-6.05636977386233e-07,6.858526944222981e-09,3.55200438332379e-05,4.83017511947528e-07,2.00961130525456e-07,-7.2038601639378e-09,-2.32900752446526e-07,-2.34291791393786e-07,3.60013110750183e-05,-0.0026688093305506
142_100_1e-05_50_4_6,0.073265,0.099565,0.0001268294635424,5.05483959075524e-05,0.0001275080728564,4.79990841489072e-05,4.85253214210024e-05,0.000116249129376,2.00839626198957e-07,-6.27884019015629e-08,6.26132389541365e-07,3.5937684419717e-05,1.38180233671682e-07,8.36081189853554e-08,5.22392961231064e-07,5.4014408574321704e-09,3.54726129650891e-05,-3.33686432478275e-07,-3.32977814617739e-07,-5.97125936381314e-08,-8.09216102040495e-09,1.60675742795699e-07,3.73006384891974e-05,-0.0025195828865521
143_100_1e-05_50_4_6,0.096564,0.110108,0.0001243608367529,4.88983976556967e-05,0.0001225148113642,4.71091178524884e-05,4.67002961819243e-05,0.0001163009247054,-2.90747785328385e-07,-3.22287538245331e-07,-1.02995602033903e-06,3.4512275205617e-05,1.33651674683465e-07,1.53986524617908e-07,2.14262397740395e-07,-6.5789682393179e-08,3.50424317166671e-05,-1.95901253745489e-07,-1.68764817055004e-07,-9.96560982449713e-08,6.0326888665185e-08,-1.56113331701812e-07,3.66415607561936e-05,-0.0027906414476746
144_100_1e-05_50_4_6,0.063801,0.101384,0.0001278645930834,5.01696668599999e-05,0.0001217046918939,4.88452823925806e-05,4.89304443726628e-05,0.0001169888218009,1.02651439701961e-06,1.26203663506681e-06,1.69331976452092e-06,3.6391541260824e-05,7.13720050959316e-08,9.9673703395314e-08,2.09253444285856e-07,-3.5460312197918e-08,3.61859819572219e-05,-1.83816214739772e-07,-3.11135051144223e-07,-4.91886924161411e-08,4.01478515312685e-08,8.64605917491976e-07,3.70712687213689e-05,-0.0029065815725671
145_100_1e-05_50_4_6,0.070799,0.070292,0.0001368157377473,5.47596620454709e-05,0.0001325563816845,5.29199260670399e-05,5.23912111869869e-05,0.0001263202548344,-9.93147790954444e-08,3.05535607534119e-07,-9.35837496522744e-08,3.78019540390574e-05,3.15535800236952e-07,8.30097765498226e-08,9.2738348675422e-08,-9.20547575503224e-08,3.83136894821538e-05,-2.32424441630918e-07,-4.60117109188734e-07,-1.54410791011972e-07,7.9308467386579e-08,-1.27501783920547e-07,3.97219182351667e-05,-0.0031041555587825
146_100_1e-05_50_4_6,0.056565,0.095803,0.0001289625484419,5.14910691095012e-05,0.0001273671352466,4.89228154628451e-05,4.89950857283266e-05,0.0001170821775285,2.80002814787817e-07,6.0249052665343e-07,2.02198554870336e-07,3.59656812491248e-05,-5.52349801194587e-07,-3.92732504230003e-07,-2.38567957864422e-07,-7.68845363716827e-08,3.59390513848496e-05,-1.87297086207093e-07,-2.15462028284689e-07,-1.17562554569731e-07,-2.96986989310102e-07,2.30639827881072e-07,3.78631828370737e-05,-0.0027910720610789
147_100_1e-05_50_4_6,0.064021,0.097249,0.0001269960372304,5.03018136287124e-05,0.0001242823822448,4.9414086887028e-05,4.93998037484857e-05,0.0001202593770629,2.10356026372515e-07,1.0111533442872e-07,-1.42444196963857e-07,3.64980103803752e-05,-7.56103486957138e-07,-4.40398164079689e-07,-7.90519175724854e-07,5.26728984430786e-08,3.64478808054339e-05,-5.94980222371825e-08,-2.05870769023111e-08,7.11695361381927e-08,-2.79075521635055e-07,2.44960354825406e-07,3.71159992473131e-05,-0.0027932024326812
148_100_1e-05_50_4_6,0.085448,0.111203,0.0001225929676926,4.8600229027419e-05,0.000123561020259,4.61250568043164e-05,4.65039258257273e-05,0.000112454598221,-2.81325409498986e-07,-8.74311766376666e-07,-7.97424425373068e-07,3.49511707256128e-05,-1.11487141454881e-06,-8.36707780572226e-07,-1.53062926847432e-06,3.44567508823613e-08,3.44540393396018e-05,2.71925498610082e-07,-7.28967472627316e-08,1.77308091141619e-08,-6.18983761583794e-07,-1.84937436027023e-07,3.65252269567853e-05,-0.0026609436478518
149_100_1e-05_50_4_6,0.054066,0.085981,0.0001310301866379,5.26061478237649e-05,0.0001280413040929,5.01278295737961e-05,4.97732011136882e-05,0.000120391337756,-8.65057500644929e-08,1.80253888212254e-07,-1.47146054752574e-07,3.64074788150978e-05,-5.17885241260413e-08,-4.41846244859752e-08,-2.29285486775148e-07,6.13274960152645e-07,3.66627494885678e-05,5.73086427133236e-07,6.00472916240419e-07,5.96944014731775e-07,-1.10399850155389e-09,-1.10244249642899e-07,3.86252540086614e-05,-0.0028940990723781
150_100_1e-05_50_4_6,0.073766,0.117698,0.0001228010299445,4.85813017990648e-05,0.000120961108249,4.57046997420702e-05,4.59711181521968e-05,0.0001109620389465,3.27660835014494e-07,6.26166364603985e-07,4.94808241596568e-07,3.42777447340695e-05,3.70997008899007e-07,2.10583706712366e-07,3.89248743892986e-07,4.00288695784744e-07,3.41204963371984e-05,6.44894650395968e-07,4.82607049187882e-07,4.49135461784292e-07,1.72540891638274e-07,2.83088102381791e-07,3.65489523354475e-05,-0.0028008053121251
151_100_1e-05_50_4_6,0.074684,0.090248,0.0001299232361615,5.21447995037382e-05,0.0001288526679476,4.9215914033014e-05,4.92410511680629e-05,0.0001192366938194,7.27728123545851e-08,4.09412746177625e-07,3.88077218566675e-07,3.61527653303201e-05,4.20825294116628e-07,1.64346167232859e-07,1.65969332816383e-07,1.21546438048272e-08,3.61760967118343e-05,-1.21771312526102e-07,1.26857142940456e-07,2.5989481688392e-08,9.76242905156379e-08,-6.75866128357881e-09,3.85548511707909e-05,-0.0028638807036131
152_100_1e-05_50_4_6,0.081863,0.09379,0.0001278897679356,5.1276097558835e-05,0.0001282200550986,4.87719468961372e-05,4.92397520450263e-05,0.00011831081882,2.53602496545535e-07,1.93872244258843e-08,5.27252542958466e-07,3.65081999462354e-05,-9.1708654934212e-08,3.00174193165542e-08,-2.45713514309572e-07,-2.65958929717545e-08,3.59823531037698e-05,7.01940141206502e-08,5.82042667238352e-08,-4.886269467442981e-09,6.30103259372023e-08,2.90231248497886e-07,3.78978479667736e-05,-0.0027350110946208
153_100_1e-05_50_4_6,0.085663,0.116385,0.0001211006178747,4.80145845580158e-05,0.000120056147737,4.78301527853945e-05,4.83378746459813e-05,0.0001185365787213,-8.576028409644831e-09,2.56929637935287e-08,-6.54329144382491e-08,3.58574692876056e-05,-8.904315102695981e-09,-4.94127713179793e-07,-2.82054966077414e-07,9.13341112988839e-08,3.55300528033843e-05,1.41055439848128e-07,5.5527520354984e-07,1.57775882547833e-07,-5.12706749929742e-07,-1.46557835651764e-08,3.56395690603422e-05,-0.0025573683393901
154_100_1e-05_50_4_6,0.051955,0.098966,0.000125308856104,4.99670032568146e-05,0.000125884028604,4.72211759400744e-05,4.71271800067655e-05,0.0001130184722036,-3.19085835746724e-08,1.34989130681103e-07,1.4771375937498e-07,3.5040092259989e-05,1.09828456520404e-06,7.74722355288873e-07,1.04924957779544e-06,-1.78072934310248e-07,3.52974358834839e-05,-2.0450249273086e-08,-2.13010847414767e-07,-1.47439368443166e-07,7.1794504724589e-07,-6.572629701403e-08,3.73289150204964e-05,-0.0027294433991121
155_100_1e-05_50_4_6,0.086706,0.096714,0.0001258841164957,5.03755515861644e-05,0.000127452207276,4.85299457548319e-05,4.93722935731215e-05,0.0001198719485892,2.07372783626607e-07,1.44595054301944e-07,8.989767652693912e-09,3.64860014769683e-05,2.19928040701879e-07,4.51589787579825e-07,-1.23608094412266e-08,1.34888112319408e-08,3.59334320328235e-05,1.01121864582712e-07,1.69984990566875e-07,7.72967240591974e-08,3.56823508756561e-07,2.0811791483928e-07,3.72422920506867e-05,-0.0025321761618545
